run_id,strategy,migration_time_ms,client_downtime_ms,latency_before_downtime_ms,packet_loss_during_migration_pct,total_packets_successful,total_packets,initial_state_size_bytes,final_state_size_bytes,config_json
state_frequency,postcopy,2352.217435836792,2357.003927230835,0.0,8,1118,1123,0,250880000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":40.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,postcopy,3468.2655334472656,3465.4831886291504,2.7823448181152344,3,2232,2236,0,500736000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":80.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,postcopy,4210.566520690918,4209.264755249023,1.3017654418945312,3,2766,2770,0,662528000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":160.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,precopy,1444.723129272461,1131.3986778259277,313.3244514465332,25,303,308,61440000,5120000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":10.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""precopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,precopy,1760.352611541748,1196.9308853149414,563.4217262268066,17,594,599,121856000,11264000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":20.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""precopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,precopy,2501.430034637451,1383.6328983306885,1117.7971363067627,7,1220,1224,241664000,30720000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":40.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""precopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,precopy,3684.0262413024902,1524.789571762085,2159.2366695404053,1,2623,2630,483328000,99328000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":80.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""precopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,precopy,4979.351043701172,1918.1404113769531,3061.2106323242188,1,3263,3275,617472000,149504000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":160.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""precopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,postcopy,1405.1222801208496,1446.7222690582275,0.0,33,280,285,0,63488000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":10.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,postcopy,1596.496820449829,1596.7118740081787,0.0,19,557,562,0,125952000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":20.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,postcopy,2279.487371444702,2280.3966999053955,0.0,9,1113,1118,0,249856000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":40.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,postcopy,3280.163526535034,3279.4532775878906,0.7102489471435547,4,2268,2273,0,513024000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":80.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
state_frequency,postcopy,3801.5530109405518,3800.51851272583,1.0344982147216797,3,2750,2754,0,643072000,"{""general"":{""run_id"":""state_frequency"",""results_dir"":""results""},""clients"":{""count"":5,""rate_hz"":160.0,""payload_bytes"":1024000,""timeout_ms"":800},""network"":{""latency_ms"":0,""jitter_ms"":0,""loss_pct"":0.0},""migration"":{""strategy"":""postcopy"",""delay_s"":5.0,""postcopy_sync_s"":5.0,""dest_preboot"":true},""servers"":{""service_alias"":""service"",""port"":5000,""image_server"":""migration_test/server:latest"",""image_client"":""migration_test/client:latest"",""network_name"":""bench_net""}}"
